session_id,target
156,3.73294515805e-05
157,2.9931042489e-05
158,0.00265889445528
159,0.000165082285878
160,3.81004913919e-05
161,0.00729384379418
162,0.000100904591579
163,0.000727056757536
164,0.00546358813795
165,1.29836114605e-05
166,1.97983099037e-05
167,0.0131473477865
168,0.00337072290765
169,0.00276936313332
170,0.000674668115787
171,0.00378984705567
172,0.000895330179957
173,0.000421980996098
174,0.00106578328111
175,0.206735746893
176,0.00513187990951
177,0.0150755067561
178,1.84890696836e-05
179,0.000223589159637
180,0.00204377034534
181,7.10618579011e-05
182,0.00161401984653
183,3.21544072713e-05
184,0.000186962363213
185,0.000193936443359
186,0.00110676420725
187,8.58379305461e-06
188,5.9997009195e-06
189,0.0045881239258
190,0.000522435342226
191,0.000124424549745
192,3.64741642442e-05
193,0.00677321731946
194,0.000979794345527
195,8.98539377479e-05
196,3.33158732335e-05
197,0.00140232986375
198,0.00414443898176
199,0.0144187576421
200,2.64294008351e-05
201,0.000274110890165
202,0.0215077457297
203,5.71954069688e-06
204,0.000353185466567
205,0.0065222589489
206,1.95325484415e-08
207,0.00127689160265
208,0.0013759308482
209,4.02739450364e-06
210,0.0118855961587
211,0.00140317670714
212,0.00577398572858
213,2.32730791245e-05
214,0.0260291009113
215,0.00123113497273
216,0.00553157628069
217,0.0346892854504
218,0.00223886506453
219,0.000395372476594
220,0.00299996973722
221,0.00231401378571
222,5.94258427623e-05
223,0.04106078699
224,0.00170247623732
225,0.0174642480227
226,0.00610680169106
227,0.00538171697157
228,0.000982613390874
229,7.84098154997e-05
230,0.00258427827568
231,7.32494371832e-05
232,3.20191954516e-05
233,3.52368229325e-05
234,0.00271899160032
235,0.000225178188643
236,0.000268331164159
237,0.00338969741773
238,0.00281923829135
239,0.000577618693552
240,0.00414926185584
241,0.000155317270953
242,1.30230911292e-07
243,1.57606226623e-07
244,6.17246134625e-05
245,0.00058843082132
246,0.000149941314272
247,0.0816272228004
248,0.00105544072722
249,8.69605087219e-05
250,0.000744992858221
251,0.0334941400053
252,5.36194885678e-05
253,5.68076363952e-05
254,0.000689788722048
255,0.00281278151624
256,1.1725164372e-07
257,0.000301275504668
258,0.00972105422284
259,0.00479488863681
260,0.00105193199212
261,0.000368765565577
262,0.00208871804185
263,0.00107958906317
264,0.0020269084473
265,0.000150753156054
266,1.1377099115e-05
267,8.42661560473e-09
268,0.000204884599251
269,0.000926515351056
270,0.000169135768431
271,1.5262491068e-05
272,0.000118677716981
273,7.01768659837e-06
274,0.00282283311271
275,0.00952649799178
276,6.65036372942e-06
277,0.00263196304525
278,0.0155446538059
279,1.06634889363e-05
280,0.00383051910424
281,4.84335899817e-06
282,0.01080377947
283,0.00320872817694
284,0.00017675809409
285,1.87143527322e-05
286,1.03300265274e-06
287,0.00353472071137
288,7.88572681166e-07
289,0.00110672513404
290,2.51071316301e-05
291,0.00208289972397
292,0.00151806141912
293,0.00700304500588
294,0.000529278319927
295,4.07396804621e-05
296,3.39325938177e-05
297,0.000157291754489
298,0.00010894582902
299,9.16583058007e-08
300,6.45197806877e-05
301,2.00656411974e-05
302,0.000369976031567
303,2.47309373899e-05
304,0.012024796876
305,0.0546166007753
306,2.09920006236e-05
307,0.00314333830445
308,0.000177100815128
309,0.00252500618876
310,2.98122153164e-05
311,0.00618657865804
312,0.0175635162533
313,0.000465366170012
314,3.17047878813e-05
315,0.000960177032929
316,7.41494130393e-05
317,0.0031818474359
318,5.39425914698e-05
319,0.000118263937111
320,0.00034478077577
321,0.0117317261096
322,5.89503997903e-05
323,4.58908830865e-05
324,0.00312150347513
325,0.00824416825044
326,0.00281775416645
327,0.000361694672164
328,0.00469178679234
329,3.85976541922e-05
330,5.68946795532e-06
331,0.0113288937971
332,0.000611504342253
333,0.256214940656
334,3.7864471604e-05
335,5.72374024455e-05
336,0.000269094192656
337,0.0125338563029
338,0.0170220244738
339,0.0010633146802
340,0.00639409013719
341,7.5277914348e-06
342,0.00526520069813
343,0.00545734791047
344,0.0136998721372
345,0.00202082801919
346,0.000110242190238
347,0.536257696964
348,1.58054519389e-05
349,1.11592873982e-05
350,0.00874366056907
351,0.00181016553591
352,0.0689008684217
353,0.0481540304995
354,0.00298263897351
355,0.0116491094598
356,0.000577901784079
357,0.000775072118305
358,7.68631533732e-05
359,0.0976547916797
360,0.000188795061477
361,0.00274250319415
362,0.000989239846164
363,0.000244376445848
364,0.00123659292659
365,7.43921161234e-06
366,1.3822708803e-08
367,3.88282606422e-06
368,0.00705573320648
369,0.00797343506533
370,5.47201961521e-05
371,0.00340980224777
372,1.69380427321e-05
373,9.07480932567e-06
374,1.83506855527e-06
375,5.66113533377e-05
376,0.0055472240116
377,0.00120822019144
378,5.0989866868e-05
379,5.47498713655e-06
380,9.98630052414e-05
381,0.00159701477215
382,0.00719546960021
383,1.00228961056e-05
384,9.02728440384e-05
385,0.00627408334315
386,0.000177545653477
387,0.00151322573084
388,0.00343456296225
389,1.48033910771e-05
390,1.49539381082e-05
391,0.000163985440429
392,0.00291359942201
393,0.000153653913188
394,1.63608131322e-05
395,6.08386533602e-05
396,0.000723977658068
397,0.000108377563181
398,0.00203809770475
399,6.4048322533e-08
400,0.000351110106487
401,1.07457949979e-06
402,0.00027002120133
403,0.00014274792014
404,0.0414620253172
405,0.0012662954682
406,0.00714509828846
407,8.36951975974e-05
408,1.99166755033e-05
409,0.00575793049234
410,0.000725713049979
411,1.96567602163e-05
412,9.08459585498e-05
413,0.00216147377643
414,9.19969982351e-05
415,1.01247838903e-06
416,0.000180912041343
417,0.0103548398536
418,5.98792614886e-06
419,3.65593663773e-05
420,0.0039737279809
421,0.0017508976861
422,0.00341127870846
423,8.30278973092e-05
424,0.000137636580326
425,9.21703179548e-08
426,0.408242350058
427,0.000170968686442
428,3.91523730149e-09
429,0.000850365230118
430,3.86041601536e-05
431,8.30921633197e-06
432,0.0137900031372
433,4.46422471759e-05
434,0.00156071256658
435,8.90412467674e-05
436,5.30407708473e-05
437,0.000223443120179
438,0.000356948409335
439,0.000166032561602
440,5.88734055946e-07
441,6.45281333321e-05
442,0.000170040537402
443,1.42689682907e-05
444,6.66325996687e-05
445,0.00105858099577
446,0.00289158810076
447,0.000163301422476
448,0.00974241926857
449,0.00012980561493
450,0.00112663438703
451,0.00183545443131
452,0.0137504441326
453,0.00203714497581
454,1.58248483217e-05
455,9.12574105095e-05
456,0.000125438867605
457,0.000124838955918
458,0.000479721519505
459,0.000203601184541
460,0.0634881895779
461,0.000100890197259
462,2.56733022445e-08
463,1.77444666509e-06
464,0.000181189373869
465,0.00539145106479
466,0.000130731127013
467,0.00441604214187
468,8.539150003e-05
469,0.00038936124651
470,0.00029097121716
471,0.0203805947351
472,4.30785330934e-06
473,0.00223886506453
474,2.7323036608e-06
475,0.0188307399896
476,5.19268039105e-06
477,0.000214605125065
478,0.00257693412948
479,0.0646269154914
480,0.000484432943347
481,0.0241736714563
482,0.000578418103924
483,0.0061164690303
484,0.00350747058968
485,0.0205685169536
486,0.000326981518331
487,0.000195175846299
488,3.38899842562e-05
489,0.0025771703219
490,0.00025715261729
491,0.0107876042646
492,0.00409298284628
493,0.00129080058978
494,0.000238558694128
495,0.000385831045942
496,0.0399227680459
497,0.00168304470166
498,0.00156563262284
499,6.23945191937e-09
500,0.00826979614386
501,0.00464154006509
502,0.0442422344663
503,0.0367608034789
504,0.00412937484878
505,0.000539501983366
506,1.26625226926e-05
507,0.00388360442136
508,0.00104407186881
509,0.00013705489132
510,0.000192233252007
511,7.03062355738e-07
512,0.000975679542207
513,0.000128929911405
514,0.0116284229139
515,0.000314206027421
516,0.00852178103067
517,0.000194373957532
518,1.71871909097e-05
519,0.000967036313048
520,5.76516430057e-05
521,0.0750693271415
522,0.0955376124238
523,5.92198221995e-06
524,0.00279969779398
525,0.00174253405841
526,8.8456252471e-05
527,0.00268298179403
528,0.00586539587877
529,0.000204556036796
530,3.54990568153e-06
531,6.77163838141e-05
532,0.000145936304618
533,3.1866054703e-06
534,0.0376291014912
535,2.64277504641e-07
536,0.00220971492374
537,0.00130954410457
538,0.00829689709799
539,0.00235906391257
540,4.14485226706e-06
541,0.00215881922071
542,0.000228184070501
543,0.00272628566444
544,0.0165669005059
545,0.00121219449744
546,6.86671009515e-05
547,0.00340899190504
548,4.50988170056e-06
549,0.00433851162015
550,0.00223503249015
551,0.00935827354877
552,0.0010082212228
553,4.17231570558e-06
554,5.03369434299e-05
555,3.15373321811e-06
556,0.0193580628428
557,0.000341077019615
558,0.00209226856182
559,0.000399773652802
560,0.000226599408131
561,0.000340474264281
562,0.00633261684831
563,0.000542870342126
564,0.00212106416395
565,0.00407495630254
566,0.000728173395377
567,1.57954220587e-05
568,0.000182817261705
569,0.00184944186305
570,1.42996667329e-05
571,0.00015053712869
572,0.0919202370967
573,9.02885762086e-06
574,1.37009613851e-05
575,4.22726052758e-06
576,0.00094474853055
577,0.000387165027819
578,5.55427427354e-06
579,0.000255658988977
580,0.000119541088311
581,0.0108645153343
582,0.000154080590153
583,8.16269934368e-05
584,0.049200806704
585,0.000196427058144
586,0.00048866192561
587,0.00353542094932
588,0.00851431754972
589,0.062697490749
590,5.4551245284e-06
591,0.000182764562523
592,2.8796069616e-06
593,6.82317451958e-08
594,9.5771629768e-06
595,0.00123212244469
596,0.00463557028209
597,0.00242734195654
598,9.17243813645e-05
599,0.000388674406817
600,0.00455043455771
601,0.00270589067289
602,0.0099770620824
603,0.00010519946294
604,0.000270440558759
605,0.00974143611438
606,0.00446904021558
607,0.0036918620557
608,0.00145278856212
609,0.00503503938332
610,3.97683936756e-07
611,8.1806869013e-05
612,0.0270825343855
613,5.90176534863e-06
614,9.11863269697e-05
615,0.0010390968681
616,0.000377076962207
617,0.000131324965653
618,2.06640864015e-05
619,4.10829262845e-05
620,0.0424888754384
621,0.00015379757186
622,0.0929999508478
623,0.00195468171709
624,7.93345266614e-05
625,0.0393953110066
626,0.00617590388065
627,1.04006493392e-05
628,6.5647911701e-08
629,0.00193241248476
630,5.89300131792e-06
631,0.000500923186926
632,0.00235455931101
633,0.0168703996405
634,0.00187996754754
635,4.73567324625e-06
636,0.000196967155056
637,1.53952682454e-05
638,0.00342513097116
639,0.000115747408992
640,2.67655294612e-06
641,0.0019790171184
642,0.00018325945665
643,0.0375002698944
644,0.000178196870312
645,0.0952736884899
646,0.00161535094213
647,7.01313389343e-05
648,0.000264078802032
649,0.00158948048813
650,2.76569823562e-05
651,0.00625859636618
652,0.115773100651
653,0.0024183163062
654,0.000327227810926
655,0.0139488743144
656,0.0163793636802
657,4.72044174785e-05
658,1.68641451411e-05
659,0.000991981834161
660,0.00113644106585
661,0.000294176086643
662,8.18390156758e-05
663,0.00012239783282
664,0.000346804339354
665,0.000161189998198
666,0.00318968226439
667,0.00301207766394
668,0.0442341899035
669,1.75038455505e-05
670,9.45928654619e-06
671,0.0102195919394
672,0.0424267261011
673,0.0549847332478
674,0.00936377854882
675,0.011855980724
676,0.00465994475053
677,0.000435001852386
678,0.0160902414018
679,0.000123997425212
680,0.0167781764514
681,4.91231575223e-05
682,9.4859717868e-06
683,0.000153692365424
684,0.000524751008189
685,4.90351280129e-05
686,0.000486637958832
687,0.00185506347142
688,0.0422067691404
689,0.019892639625
690,0.000748621568177
691,0.0012768696328
692,6.84674402278e-05
693,0.00378871760009
694,0.00106216081667
695,6.83066279066e-05
696,0.000144339445596
697,0.00273189311837
698,0.00180980456206
699,9.40674524211e-05
700,0.00030724125574
701,0.000267317307985
702,0.000391796227842
703,3.66271100972e-05
704,0.0458546223764
705,0.000122974638229
706,5.17091928596e-06
707,3.28205327753e-05
708,0.00010534057681
709,0.131105248004
710,0.000880991638633
711,0.000452128631134
712,0.0014945900117
713,5.50996504709e-05
714,0.0163008713626
715,7.8361287799e-06
716,0.000437079903921
717,0.00272617674368
718,0.000493481361801
719,9.66171313008e-05
720,8.49405563029e-06
721,0.000216297064664
722,0.000128019460754
723,0.0116359478665
724,0.00427650473315
725,7.21677488553e-06
726,0.000188236989184
727,0.00841058860649
728,0.0137821444112
729,0.0064232634842
730,0.00527198867952
731,8.50463196814e-05
732,9.04469985896e-05
733,9.31927325834e-07
734,0.000903129656865
735,0.0354241845763
736,1.97622773941e-07
737,1.06908729465e-05
738,0.00119393989488
739,0.000370805358341
740,0.000275651335523
741,9.36159084213e-05
742,0.0043382568653
743,0.00983340243461
744,0.000307290773396
745,0.0046705888972
746,0.00287552286332
747,0.000319460176733
748,2.99601023994e-05
749,0.0121302635939
750,0.000149207531433
751,7.13108910663e-06
752,2.1947398622e-05
753,2.54088398291e-05
754,0.000108742689955
755,2.4123756579e-05
756,0.000851572957901
757,0.0105338282346
758,0.000746482906004
759,2.71375985353e-05
760,6.33199630455e-05
761,0.00429203295129
762,0.000204128073204
763,0.00359455091368
764,0.00823733995369
765,0.0635514455393
766,3.41594415382e-06
767,0.00426229915757
768,5.99350669741e-05
769,0.0002121205225
770,0.0331293874007
771,0.0062536600979
772,0.00180094332008
773,0.000128565891592
774,0.00207429191823
775,8.5905528204e-05
776,0.0341290131209
777,0.0945582829702
778,0.000455375569446
779,1.99463315879e-05
780,0.000121879457979
781,0.0200882383768
782,0.0433419392512
783,0.0134508583783
784,0.000143042854622
785,3.79949874986e-05
786,0.00956850960233
787,3.60452704818e-05
788,1.02674548037e-05
789,0.00259250208856
790,0.00077206609793
791,0.00391955143871
792,9.9968927647e-05
793,0.00194449153575
794,0.00114399238817
795,0.000245234915183
796,2.08592129366e-06
797,0.00188181483946
798,7.61704178863e-06
799,1.62183801178e-06
800,0.00700451415832
801,0.000182866378954
802,0.00497427422881
803,1.47328960021e-05
804,0.000376305225769
805,0.000319586384492
806,1.77779799857e-09
807,1.26362785437e-05
808,2.02605983662e-06
809,0.451310119081
810,0.00222088171838
811,4.44203006164e-06
812,0.0024965787363
813,0.000504599191602
814,0.0171419254422
815,0.0202705486054
816,0.000426764029933
817,0.00719386143818
818,0.000236779782513
819,0.000933112873165
820,0.0437020423082
821,0.00297031222884
822,0.0134682463698
823,0.117973841094
824,0.000144061989568
825,0.00336087483209
826,2.89817086994e-05
827,0.00568890132101
828,0.00799855228206
829,0.00514734759719
830,0.000102788681247
831,0.0194800243453
832,0.00253474924197
833,8.00352473173e-05
834,2.71298994158e-05
835,0.0038621571446
836,7.18209213459e-05
837,0.000140423178395
838,2.78181623799e-05
839,0.00249033566123
840,1.59263376749e-05
841,0.000473667273251
842,0.0012900517473
843,0.0117227946331
844,0.0084468890649
845,0.000142532467451
846,2.03091590387e-05
847,2.04816093226e-05
848,9.44422896353e-06
849,7.35031768218e-05
850,0.000366994999316
851,5.13449236918e-06
852,4.78149708297e-05
853,0.00679824428555
854,1.85336311866e-05
855,1.14889884975e-05
856,1.31434052048e-05
857,4.47926221236e-05
858,0.00172300743392
859,0.00980912382233
860,0.000865911639494
861,0.00737915562692
862,0.000162212312986
863,0.00058270146698
864,0.000233532382636
865,0.000192108653308
866,0.000546464000597
867,0.000246919381587
868,0.000296263177975
869,4.07443876844e-06
870,2.02126871348e-05
871,2.41705545867e-05
872,0.00328155446269
873,8.20492613609e-07
874,0.000250833422866
875,0.00256044189153
876,0.00664847029142
877,0.0387972907582
878,0.000134963847185
879,1.86876660838e-05
880,0.00144879279114
881,0.000109260921098
882,0.00634038357944
883,0.0781195593111
884,0.0131570318803
885,0.000952660912236
886,0.000105213564151
887,4.63945055143e-05
888,4.97509392151e-06
889,0.000591577598364
890,4.14743302317e-06
891,2.26723607463e-05
892,0.00198555081303
893,2.53823247351e-05
894,0.00731411241636
895,0.00118574821704
896,0.0451289874387
897,4.82008276914e-05
898,0.0357304546423
899,0.00021643201384
900,0.0015295547142
901,0.000802209270144
902,0.000268571813896
903,0.000208275334718
904,0.00313150979728
905,0.00186408954651
906,0.000131621462298
907,0.0397657427585
908,0.00223103863987
909,7.04450729916e-05
910,0.000311520088551
911,4.62246522261e-06
912,8.32428456657e-05
913,1.24673101532e-05
914,0.00069684887275
915,0.00280268620551
916,0.000664381640306
917,0.00010038195006
918,4.06805173155e-05
919,7.77660440746e-05
920,0.0275532997155
921,0.0337013783041
922,1.49291655909e-05
923,0.00156137335322
924,8.55510467796e-06
925,0.00637525122191
926,4.13245682516e-06
927,0.000474986757943
928,0.00200378518739
929,0.00320107090748
930,0.220200121727
931,0.00523664274182
932,0.00235649256368
933,0.000572467769808
934,0.000588457517693
935,5.41709116272e-06
936,0.00043150499594
937,6.71816728053e-05
938,0.00433763856663
939,0.00119822214429
940,0.000918489282832
941,1.06490082769e-06
942,0.000213933401144
943,0.00355461180728
944,0.000424825311522
945,0.029490742094
946,0.00027704541227
947,5.23518284906e-06
948,3.77914579183e-09
949,1.93242110395e-05
950,0.000120277664433
951,0.00176875039022
952,0.000116818003416
953,0.000208503124128
954,0.0357750127067
955,0.000389432914047
956,5.95113216541e-06
957,3.68886568163e-06
958,0.000741881829654
959,0.213832047346
960,4.70897523277e-06
961,1.10298513696e-05
962,0.00410263860802
963,3.27937715716e-06
964,0.0188784584103
965,0.000231416842161
966,0.00394889346003
967,2.58000267999e-07
968,0.00041052143098
969,3.66256799416e-07
970,0.000440885704556
971,0.00187779534208
972,7.50276387859e-05
973,0.00134088491384
974,0.000226560078305
975,0.000506302951945
976,0.000209549072665
977,0.00117104704829
978,0.000435907031095
979,0.0143231083682
980,5.91183994342e-07
981,3.42826547511e-06
982,0.000267121717113
983,0.00236586735087
984,6.48463437682e-05
985,0.0163751444016
986,0.00275896882452
987,0.00459626238251
988,0.000579043286598
989,0.00215117765692
990,4.52450208151e-06
991,0.0029053580223
992,0.000245169188166
993,4.70449469478e-05
994,3.34054091575e-06
995,1.98695907981e-05
996,1.70579677482e-06
997,0.0449323746022
998,0.00661370890159
999,0.00478999960578
1000,0.0210760950256
1001,6.37443838885e-05
1002,0.0703570401473
1003,9.63941988737e-06
1004,4.36091846309e-05
1005,0.000181236571415
1006,0.00226166528594
1007,7.19282415766e-06
1008,0.0695432639675
1009,0.0135903309719
1010,4.02080260166e-05
1011,0.0021885122058
1012,9.25017882285e-05
1013,0.000457882834342
1014,0.000335620737031
1015,0.00020308286032
1016,0.00171353983192
1017,0.00190136039403
1018,1.9438977522e-05
1019,1.55501213694e-05
1020,0.000616035301642
1021,4.75514208313e-05
1022,0.00222213614614
1023,4.17017038229e-06
1024,4.58208499965e-06
1025,0.0202546807826
1026,0.00275696109373
1027,2.54908799754e-05
1028,0.000166166043344
1029,5.2536206697e-05
1030,0.141791099961
1031,2.94105742219e-05
1032,0.00538620143386
1033,4.51927897215e-07
1034,0.00297526687926
1035,6.76375978213e-07
1036,0.010702840582
1037,0.000429476533461
1038,0.00507752845274
1039,1.72500644488e-05
1040,0.00667574249562
1041,0.00410934347367
1042,0.00269626921334
1043,0.000267950950766
1044,2.21705790909e-05
1045,0.0010399792452
1046,0.000113102762115
1047,8.23519129686e-08
1048,0.00180943060774
1049,5.49899027034e-05
1050,0.0401769602528
1051,0.00449008082906
1052,0.000349022922506
1053,1.61624050006e-05
1054,0.0212641081086
1055,0.00488814591472
1056,8.81392873179e-06
1057,0.000190436971041
1058,5.04196193728e-05
1059,0.000717610267596
1060,0.00107000699481
1061,0.00735767755819
1062,0.000155589314427
1063,0.00269445249989
1064,0.000603651390704
1065,3.26929219679e-06
1066,6.96305113488e-05
1067,3.52886511443e-05
1068,0.00301492964359
1069,1.80765276084e-05
1070,4.75459665764e-06
1071,0.00125826043931
1072,0.000103254103098
1073,0.000453269565924
1074,0.000940601775868
1075,0.00118030682358
1076,0.0116654494001
1077,0.00120591589913
1078,8.81226079146e-05
1079,7.68206711597e-06
1080,0.0672930156791
1081,9.05596179687e-05
1082,0.0256413591666
1083,5.16209318507e-06
1084,8.03718510619e-06
1085,0.00279460882026
1086,0.0310305701926
1087,0.0217459749846
1088,2.00333594792e-05
1089,2.89101592088e-05
1090,1.10290590532e-06
1091,4.82898360897e-05
1092,0.0043598406595
1093,0.0265294124985
1094,0.0106739399869
1095,0.000175586053954
1096,0.000452781894888
1097,0.000451693161451
1098,0.000187938665163
1099,0.000886942403404
1100,7.8996487231e-05
1101,0.000661938860252
1102,0.00081467864972
1103,8.9615368234e-06
1104,0.00406968826651
1105,0.00422611404358
1106,1.78205156825e-05
1107,0.0292641468139
1108,8.02132059129e-05
1109,6.4369264971e-05
1110,9.62219700617e-05
1111,0.000167162111539
1112,0.000994926551926
1113,0.000138623911254
1114,0.0016396238955
1115,2.51331517658e-05
1116,0.000441680769517
1117,9.37889179056e-05
1118,0.000139474448894
1119,0.000157807122884
1120,2.42236298124e-05
1121,1.96744468091e-05
1122,0.00166267143092
1123,0.000386142228419
1124,0.00126483633602
1125,9.21318443729e-05
1126,0.0027467544846
1127,5.36192517736e-05
1128,0.0028650129052
1129,0.000377131425488
1130,1.98920143114e-06
1131,0.000483186587136
1132,0.0166203439083
1133,0.00511789403986
1134,3.55972651892e-06
1135,0.000977142157118
1136,0.000678352444657
1137,8.48971451556e-05
1138,0.0995865233332
1139,0.000964930297169
1140,2.38873841227e-05
1141,0.0177507088049
1142,0.0046988565043
1143,7.49398092287e-05
1144,0.00012713946334
1145,0.000501603011561
1146,5.81787951744e-05
1147,0.0656549159555
1148,1.41315886982e-05
1149,0.00338860108416
1150,0.000722262123356
1151,0.000517314543363
1152,0.000152077768083
1153,0.000242031328092
1154,0.000184450445565
1155,0.00428164787252
1156,0.000160947878018
1157,0.0343923314276
1158,0.00279317573638
1159,2.71651932179e-05
1160,0.00390339683812
1161,0.000732080472905
1162,5.19284258209e-06
1163,0.00300411709585
1164,0.000821695445285
1165,0.000173384228657
1166,0.0529433466129
1167,0.00386165781146
1168,0.000826537038846
1169,0.00398625382666
1170,1.39548631859e-05
1171,0.00368351619847
1172,0.00141817867182
1173,0.000371597036416
1174,5.37616615954e-06
1175,0.0105716802875
1176,0.000258055160057
1177,2.24928702602e-05
1178,0.000126519569654
1179,0.00340626773833
1180,6.09084318749e-05
1181,0.000593898960133
1182,0.00317085639149
1183,0.0607639480609
1184,0.000427207018439
1185,5.91618408679e-05
1186,0.00599082129348
1187,4.86742182682e-05
1188,0.000180786050249
1189,2.91703854908e-06
1190,0.00012587832711
1191,4.85302528017e-05
1192,6.20022790538e-06
1193,5.87287621789e-05
1194,0.000848681066931
1195,0.00016129373981
1196,0.000209689725565
1197,0.00570755988442
1198,0.0017044704498
1199,1.21854331443e-05
1200,0.0541855230506
1201,4.07249270004e-06
1202,0.00271359351317
1203,7.59572815463e-05
1204,0.00526904675282
1205,2.42210355223e-06
1206,0.000131663854914
1207,3.67865529019e-06
1208,0.00400282773183
1209,0.000273898332001
1210,0.00271111892246
1211,1.12393566537e-05
1212,0.000177011667559
1213,0.00191390246479
1214,0.00122470590454
1215,1.76663048303e-06
1216,0.000127389094801
1217,1.90996056086e-05
1218,5.31907666525e-06
1219,0.00399769307626
1220,0.000182625178738
1221,5.35865910386e-07
1222,1.1245014168e-05
1223,3.95165093082e-06
1224,0.00461277391061
1225,0.000114886416699
1226,7.8171481712e-05
1227,2.43125613758e-05
1228,5.51467353006e-05
1229,0.000989769562927
1230,0.001440226441
1231,0.0062155320594
1232,0.00775443869408
1233,0.00194152405047
1234,0.00124186611195
1235,0.000509113402758
1236,0.000132165055567
1237,2.01424384067e-05
1238,0.000314187091436
1239,0.000394468273468
1240,3.10423130197e-06
1241,0.00750856544475
1242,0.00351982571276
1243,0.000834698150946
1244,3.21018774145e-07
1245,4.93201273267e-06
1246,4.80641326843e-05
1247,0.00370220685825
1248,2.78927844059e-05
1249,6.55540453097e-05
1250,0.00075369398777
1251,2.13607001388e-05
1252,0.00274460068778
1253,0.00579417072317
1254,0.000653281560679
1255,7.181868416e-06
1256,9.63364525076e-08
1257,0.000198961109472
1258,0.00375619724739
1259,0.00282148172635
1260,0.00255993463333
1261,0.000682168781155
1262,0.00301365142066
1263,0.00522913160012
1264,0.000588193426699
1265,0.000566892690707
1266,0.000181380559741
1267,4.75422252834e-06
1268,1.96739003403e-08
1269,0.000762646550222
1270,0.00137757295865
1271,4.21713415472e-05
1272,2.63408550592e-05
1273,0.00014256638645
1274,8.18672808702e-05
1275,0.000156249174989
1276,0.000411146075141
1277,0.000167158917771
1278,0.00427980398275
1279,0.000114749766722
1280,5.18742871098e-06
1281,3.23471476369e-05
1282,0.000471116665778
1283,7.80429142141e-05
1284,0.000155041914771
1285,6.62985080711e-06
1286,0.000811671287574
1287,0.00108490210197
1288,0.000342171194237
